-117.999 33.631 6.40
-114.900 32.000 6.33
-115.175 32.180 6.42
-116.250 33.400 6.00
-115.381 32.844 6.90
-115.785 32.975 6.60
-117.944 35.702 6.30
-116.531 34.983 6.50
-116.331 33.983 6.00
-116.081 33.298 6.40
-116.313 31.934 6.09
-116.231 31.832 6.80
-115.915 31.517 6.20
-116.103 33.180 6.60
-118.370 34.416 6.60
-115.359 32.667 6.40
-115.122 32.200 6.30
-115.792 33.090 6.20
-115.852 33.015 6.60
-116.317 33.960 6.10
-116.827 34.203 6.30
-117.774 37.165 6.10
-118.537 34.213 6.70
